row_id,week_date,month,sku,category,region,channel,promo_type,discount_pct,baseline_units,actual_units_sold,selling_price,revenue,promo_cost,incremental_units,incremental_revenue,is_promo
179,2023-06-05,6,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1859.7,1859,45.0,83655.0,0,0,0,0
180,2023-06-12,6,Cola 500ml,Carbonated Drinks,North India,Kirana,Medium Discount (20%),20,2053.7,3266,36.0,117576.0,29394.0,1212.3,25159.29,1
181,2023-06-19,6,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1920.3,1920,45.0,86400.0,0,0,0,0
182,2023-06-26,6,Cola 500ml,Carbonated Drinks,North India,Kirana,BOGO (Buy One Get One),50,1953.9,4698,22.5,105705.0,105705.0,2744.05,17777.3,1
183,2023-07-03,7,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,2078.0,2078,45.0,93510.0,0,0,0,0
184,2023-07-10,7,Cola 500ml,Carbonated Drinks,North India,Kirana,Medium Discount (20%),20,2128.7,3131,36.0,112716.0,28179.0,1002.31,16925.04,1
185,2023-07-17,7,Cola 500ml,Carbonated Drinks,North India,Kirana,BOGO (Buy One Get One),50,1816.9,4489,22.5,101002.5,101002.5,2672.09,19241.33,1
186,2023-07-24,7,Cola 500ml,Carbonated Drinks,North India,Kirana,Medium Discount (20%),20,2216.0,3451,36.0,124236.0,31059.0,1234.97,24514.61,1
187,2023-07-31,7,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1979.7,1979,45.0,89055.0,0,0,0,0
188,2023-08-07,8,Cola 500ml,Carbonated Drinks,North India,Kirana,Light Discount (10%),10,1936.9,2537,40.5,102748.5,11416.5,600.13,15589.13,1
189,2023-08-14,8,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1875.5,1875,45.0,84375.0,0,0,0,0
190,2023-08-21,8,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,2179.5,2179,45.0,98055.0,0,0,0,0
191,2023-08-28,8,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1888.2,1888,45.0,84960.0,0,0,0,0
192,2023-09-04,9,Cola 500ml,Carbonated Drinks,North India,Kirana,Light Discount (10%),10,1708.8,2044,40.5,82782.0,9198.0,335.15,5883.81,1
193,2023-09-11,9,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1929.3,1929,45.0,86805.0,0,0,0,0
194,2023-09-18,9,Cola 500ml,Carbonated Drinks,North India,Kirana,Light Discount (10%),10,1805.4,2247,40.5,91003.5,10111.5,441.58,9759.71,1
195,2023-09-25,9,Cola 500ml,Carbonated Drinks,North India,Kirana,Light Discount (10%),10,1667.8,1984,40.5,80352.0,8928.0,316.23,5302.51,1
196,2023-10-02,10,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1690.2,1690,45.0,76050.0,0,0,0,0
197,2023-10-09,10,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,2018.2,2018,45.0,90810.0,0,0,0,0
198,2023-10-16,10,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1543.3,1543,45.0,69435.0,0,0,0,0
199,2023-10-23,10,Cola 500ml,Carbonated Drinks,North India,Kirana,Deep Discount (30%),30,1707.6,3243,31.5,102154.5,43780.5,1535.37,25311.03,1
200,2023-10-30,10,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,1876.6,1876,45.0,84420.0,0,0,0,0
201,2023-11-06,11,Cola 500ml,Carbonated Drinks,North India,Kirana,Medium Discount (20%),20,2287.4,3474,36.0,125064.0,31266.0,1186.65,22133.04,1
202,2023-11-13,11,Cola 500ml,Carbonated Drinks,North India,Kirana,No Promotion,0,2332.1,2332,45.0,104940.0,0,0,0,0
203,2023-11-20,11,Cola 500ml,Carbonated Drinks,North India,Kirana,Light Discount (10%),10,2254.5,2740,40.5,110970.0,12330.0,485.53,9518.71,1
204,2023-11-27,11,Cola 500ml,Carbonated Drinks,North India,Kirana,Deep Discount (30%),30,2503.6,4369,31.5,137623.5,58981.5,1865.43,24962.77,1
205,2023-12-04,12,Cola 500ml,Carbonated Drinks,North India,Kirana,Light Discount (10%),10,2862.0,3678,40.5,148959.0,16551.0,816.02,20169.98,1
206,2023-12-11,12,Cola 500ml,Carbonated Drinks,North India,Kirana,Display + Discount,15,2946.9,5512,38.25,210834.0,37206.0,2565.15,78225.66,1
207,2023-12-18,12,Cola 500ml,Carbonated Drinks,North India,Kirana,Display + Discount,15,2509.2,4798,38.25,183523.5,32386.5,2288.82,70610.3,1
208,2023-12-25,12,Cola 500ml,Carbonated Drinks,North India,Kirana,Display + Discount,15,2381.9,4566,38.25,174649.5,30820.5,2184.12,67465.07,1
209,2023-01-02,1,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,1693.8,2038,40.5,82539.0,9171.0,344.2,6317.96,1
210,2023-01-09,1,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,1879.0,3026,36.0,108936.0,27234.0,1147.0,24381.21,1
211,2023-01-16,1,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,2020.6,3329,36.0,119844.0,29961.0,1308.44,28918.9,1
212,2023-01-23,1,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Deep Discount (30%),30,2078.5,3844,31.5,121086.0,51894.0,1765.47,27551.94,1
213,2023-01-30,1,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,1825.2,3041,36.0,109476.0,27369.0,1215.8,27342.0,1
214,2023-02-06,2,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,1717.0,2202,40.5,89181.0,9909.0,485.03,11917.42,1
215,2023-02-13,2,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1558.6,1558,45.0,70110.0,0,0,0,0
216,2023-02-20,2,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1492.6,1492,45.0,67140.0,0,0,0,0
217,2023-02-27,2,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1892.0,1892,45.0,85140.0,0,0,0,0
218,2023-03-06,3,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,1700.2,2128,40.5,86184.0,9576.0,427.85,9677.23,1
219,2023-03-13,3,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1893.4,1893,45.0,85185.0,0,0,0,0
220,2023-03-20,3,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1862.1,1862,45.0,83790.0,0,0,0,0
221,2023-03-27,3,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1837.3,1837,45.0,82665.0,0,0,0,0
222,2023-04-03,4,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Deep Discount (30%),30,2323.7,4131,31.5,130126.5,55768.5,1807.34,25561.97,1
223,2023-04-10,4,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,1917.3,2474,40.5,100197.0,11133.0,556.72,13919.24,1
224,2023-04-17,4,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Deep Discount (30%),30,1809.1,3263,31.5,102784.5,44050.5,1453.92,21375.75,1
225,2023-04-24,4,Cola 500ml,Carbonated Drinks,South India,Modern Trade,BOGO (Buy One Get One),50,1941.5,4559,22.5,102577.5,102577.5,2617.48,15208.91,1
226,2023-05-01,5,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,1996.4,3234,36.0,116424.0,29106.0,1237.57,26584.78,1
227,2023-05-08,5,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2036.0,2036,45.0,91620.0,0,0,0,0
228,2023-05-15,5,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1954.4,1954,45.0,87930.0,0,0,0,0
229,2023-05-22,5,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,1928.9,3024,36.0,108864.0,27216.0,1095.06,22061.62,1
230,2023-05-29,5,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,2362.6,3117,40.5,126238.5,14026.5,754.4,19921.33,1
231,2023-06-05,6,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,2080.1,2708,40.5,109674.0,12186.0,627.92,16070.22,1
232,2023-06-12,6,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2606.4,2606,45.0,117270.0,0,0,0,0
233,2023-06-19,6,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2113.1,2113,45.0,95085.0,0,0,0,0
234,2023-06-26,6,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,2555.4,4116,36.0,148176.0,37044.0,1560.64,33184.99,1
235,2023-07-03,7,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,2171.7,3269,36.0,117684.0,29421.0,1097.35,19959.73,1
236,2023-07-10,7,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2305.2,2305,45.0,103725.0,0,0,0,0
237,2023-07-17,7,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Display + Discount,15,2058.5,4312,38.25,164934.0,29106.0,2253.49,72301.16,1
238,2023-07-24,7,Cola 500ml,Carbonated Drinks,South India,Modern Trade,BOGO (Buy One Get One),50,2324.7,5511,22.5,123997.5,123997.5,3186.34,19387.74,1
239,2023-07-31,7,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,2131.3,3364,36.0,121104.0,30276.0,1232.73,25196.93,1
240,2023-08-07,8,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Display + Discount,15,2525.4,5248,38.25,200736.0,35424.0,2722.64,87094.79,1
241,2023-08-14,8,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2412.7,2412,45.0,108540.0,0,0,0,0
242,2023-08-21,8,Cola 500ml,Carbonated Drinks,South India,Modern Trade,BOGO (Buy One Get One),50,2040.2,4729,22.5,106402.5,106402.5,2688.82,14594.21,1
243,2023-08-28,8,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2473.7,2473,45.0,111285.0,0,0,0,0
244,2023-09-04,9,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1854.9,1854,45.0,83430.0,0,0,0,0
245,2023-09-11,9,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,2044.0,2376,40.5,96228.0,10692.0,331.96,4246.14,1
246,2023-09-18,9,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Display + Discount,15,2241.9,4330,38.25,165622.5,29227.5,2088.07,64735.79,1
247,2023-09-25,9,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,1886.7,2398,40.5,97119.0,10791.0,511.26,12215.74,1
248,2023-10-02,10,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1995.4,1995,45.0,89775.0,0,0,0,0
249,2023-10-09,10,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1908.5,1908,45.0,85860.0,0,0,0,0
250,2023-10-16,10,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1768.7,1768,45.0,79560.0,0,0,0,0
251,2023-10-23,10,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1977.3,1977,45.0,88965.0,0,0,0,0
252,2023-10-30,10,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,1941.6,1941,45.0,87345.0,0,0,0,0
253,2023-11-06,11,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2591.7,2591,45.0,116595.0,0,0,0,0
254,2023-11-13,11,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2336.8,2336,45.0,105120.0,0,0,0,0
255,2023-11-20,11,Cola 500ml,Carbonated Drinks,South India,Modern Trade,No Promotion,0,2405.4,2405,45.0,108225.0,0,0,0,0
256,2023-11-27,11,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,2545.4,3319,40.5,134419.5,14935.5,773.57,19875.06,1
257,2023-12-04,12,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,2827.9,3600,40.5,145800.0,16200.0,772.05,18542.37,1
258,2023-12-11,12,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Medium Discount (20%),20,3024.6,4877,36.0,175572.0,43893.0,1852.41,39465.26,1
259,2023-12-18,12,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,3378.1,4063,40.5,164551.5,18283.5,684.94,12538.63,1
260,2023-12-25,12,Cola 500ml,Carbonated Drinks,South India,Modern Trade,Light Discount (10%),10,3422.0,4296,40.5,173988.0,19332.0,873.98,19997.21,1
261,2023-01-02,1,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,BOGO (Buy One Get One),50,1378.9,3284,22.5,73890.0,73890.0,1905.09,11838.99,1
262,2023-01-09,1,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1687.6,1687,45.0,75915.0,0,0,0,0
263,2023-01-16,1,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1451.4,1451,45.0,65295.0,0,0,0,0
264,2023-01-23,1,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Deep Discount (30%),30,1637.3,3091,31.5,97366.5,41728.5,1453.72,23689.11,1
265,2023-01-30,1,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1472.3,1472,45.0,66240.0,0,0,0,0
266,2023-02-06,2,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1531.6,1531,45.0,68895.0,0,0,0,0
267,2023-02-13,2,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1539.0,1539,45.0,69255.0,0,0,0,0
268,2023-02-20,2,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Medium Discount (20%),20,1394.9,2137,36.0,76932.0,19233.0,742.1,14161.31,1
269,2023-02-27,2,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1597.9,1597,45.0,71865.0,0,0,0,0
270,2023-03-06,3,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1758.1,1758,45.0,79110.0,0,0,0,0
271,2023-03-13,3,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1558.3,1558,45.0,70110.0,0,0,0,0
272,2023-03-20,3,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1747.2,1747,45.0,78615.0,0,0,0,0
273,2023-03-27,3,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,BOGO (Buy One Get One),50,1726.8,4198,22.5,94455.0,94455.0,2471.24,16750.9,1
274,2023-04-03,4,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1800.0,1800,45.0,81000.0,0,0,0,0
275,2023-04-10,4,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1682.0,1681,45.0,75645.0,0,0,0,0
276,2023-04-17,4,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1716.5,1716,45.0,77220.0,0,0,0,0
277,2023-04-24,4,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Light Discount (10%),10,1994.9,2387,40.5,96673.5,10741.5,392.12,6903.71,1
278,2023-05-01,5,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1755.2,1755,45.0,78975.0,0,0,0,0
279,2023-05-08,5,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1996.9,1996,45.0,89820.0,0,0,0,0
280,2023-05-15,5,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Light Discount (10%),10,1969.3,2530,40.5,102465.0,11385.0,560.66,13844.81,1
281,2023-05-22,5,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2099.8,2099,45.0,94455.0,0,0,0,0
282,2023-05-29,5,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2045.9,2045,45.0,92025.0,0,0,0,0
283,2023-06-05,6,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1932.9,1932,45.0,86940.0,0,0,0,0
284,2023-06-12,6,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1720.4,1720,45.0,77400.0,0,0,0,0
285,2023-06-19,6,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2046.0,2046,45.0,92070.0,0,0,0,0
286,2023-06-26,6,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1937.0,1936,45.0,87120.0,0,0,0,0
287,2023-07-03,7,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2136.3,2136,45.0,96120.0,0,0,0,0
288,2023-07-10,7,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1836.2,1836,45.0,82620.0,0,0,0,0
289,2023-07-17,7,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1796.9,1796,45.0,80820.0,0,0,0,0
290,2023-07-24,7,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Light Discount (10%),10,2061.4,2698,40.5,109269.0,12141.0,636.59,16505.44,1
291,2023-07-31,7,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1778.0,1778,45.0,80010.0,0,0,0,0
292,2023-08-07,8,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2105.3,2105,45.0,94725.0,0,0,0,0
293,2023-08-14,8,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1811.0,1811,45.0,81495.0,0,0,0,0
294,2023-08-21,8,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1851.4,1851,45.0,83295.0,0,0,0,0
295,2023-08-28,8,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2049.3,2049,45.0,92205.0,0,0,0,0
296,2023-09-04,9,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Medium Discount (20%),20,1894.8,3078,36.0,110808.0,27702.0,1183.19,25541.4,1
297,2023-09-11,9,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1772.6,1772,45.0,79740.0,0,0,0,0
298,2023-09-18,9,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Medium Discount (20%),20,1805.1,2692,36.0,96912.0,24228.0,886.93,15683.79,1
299,2023-09-25,9,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1582.7,1582,45.0,71190.0,0,0,0,0
300,2023-10-02,10,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1902.3,1902,45.0,85590.0,0,0,0,0
301,2023-10-09,10,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Medium Discount (20%),20,1691.4,2555,36.0,91980.0,22995.0,863.63,15868.57,1
302,2023-10-16,10,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,BOGO (Buy One Get One),50,1967.4,4300,22.5,96750.0,96750.0,2332.63,8218.34,1
303,2023-10-23,10,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1906.1,1906,45.0,85770.0,0,0,0,0
304,2023-10-30,10,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,1726.2,1726,45.0,77670.0,0,0,0,0
305,2023-11-06,11,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2065.9,2065,45.0,92925.0,0,0,0,0
306,2023-11-13,11,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,BOGO (Buy One Get One),50,2513.3,5752,22.5,129420.0,129420.0,3238.74,16323.33,1
307,2023-11-20,11,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Medium Discount (20%),20,2530.2,3814,36.0,137304.0,34326.0,1283.82,23446.0,1
308,2023-11-27,11,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2056.3,2056,45.0,92520.0,0,0,0,0
309,2023-12-04,12,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2621.7,2621,45.0,117945.0,0,0,0,0
310,2023-12-11,12,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,No Promotion,0,2685.4,2685,45.0,120825.0,0,0,0,0
311,2023-12-18,12,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,Display + Discount,15,2596.0,5054,38.25,193315.5,34114.5,2458.04,76497.09,1
312,2023-12-25,12,Cola 500ml,Carbonated Drinks,South India,Quick Commerce,BOGO (Buy One Get One),50,2781.2,6033,22.5,135742.5,135742.5,3251.76,10586.91,1
313,2023-01-02,1,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Medium Discount (20%),20,1362.1,2269,36.0,81684.0,20421.0,906.95,20391.71,1
314,2023-01-09,1,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Display + Discount,15,1401.7,2696,38.25,103122.0,18198.0,1294.32,40046.28,1
315,2023-01-16,1,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1310.3,1310,45.0,58950.0,0,0,0,0
316,2023-01-23,1,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1501.5,1501,45.0,67545.0,0,0,0,0
317,2023-01-30,1,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Light Discount (10%),10,1445.8,1875,40.5,75937.5,8437.5,429.23,10877.92,1
318,2023-02-06,2,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Light Discount (10%),10,1528.7,1843,40.5,74641.5,8293.5,314.35,5852.13,1
319,2023-02-13,2,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1388.5,1388,45.0,62460.0,0,0,0,0
320,2023-02-20,2,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Display + Discount,15,1526.4,3065,38.25,117236.25,20688.75,1538.58,48547.18,1
321,2023-02-27,2,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Deep Discount (30%),30,1251.1,2308,31.5,72702.0,31158.0,1056.93,16403.76,1
322,2023-03-06,3,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1418.1,1418,45.0,63810.0,0,0,0,0
323,2023-03-13,3,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1555.9,1555,45.0,69975.0,0,0,0,0
324,2023-03-20,3,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1321.2,1321,45.0,59445.0,0,0,0,0
325,2023-03-27,3,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Light Discount (10%),10,1526.9,1852,40.5,75006.0,8334.0,325.05,6293.28,1
326,2023-04-03,4,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Medium Discount (20%),20,1668.7,2756,36.0,99216.0,24804.0,1087.31,24125.09,1
327,2023-04-10,4,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Light Discount (10%),10,1461.4,1864,40.5,75492.0,8388.0,402.63,9730.34,1
328,2023-04-17,4,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1684.7,1684,45.0,75780.0,0,0,0,0
329,2023-04-24,4,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Medium Discount (20%),20,1396.4,2198,36.0,79128.0,19782.0,801.56,16287.99,1
330,2023-05-01,5,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1422.7,1422,45.0,63990.0,0,0,0,0
331,2023-05-08,5,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Deep Discount (30%),30,1597.2,2965,31.5,93397.5,40027.5,1367.8,21523.52,1
332,2023-05-15,5,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Medium Discount (20%),20,1889.5,2815,36.0,101340.0,25335.0,925.46,16310.89,1
333,2023-05-22,5,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Light Discount (10%),10,1792.1,2345,40.5,94972.5,10552.5,552.9,14327.91,1
334,2023-05-29,5,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1639.7,1639,45.0,73755.0,0,0,0,0
335,2023-06-05,6,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1776.9,1776,45.0,79920.0,0,0,0,0
336,2023-06-12,6,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Deep Discount (30%),30,1647.4,3128,31.5,98532.0,42228.0,1480.58,24398.03,1
337,2023-06-19,6,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1600.9,1600,45.0,72000.0,0,0,0,0
338,2023-06-26,6,Cola 500ml,Carbonated Drinks,South India,E-Commerce,Light Discount (10%),10,1859.6,2491,40.5,100885.5,11209.5,631.38,17202.44,1
339,2023-07-03,7,Cola 500ml,Carbonated Drinks,South India,E-Commerce,No Promotion,0,1834.2,1834,45.0,82530.0,0,0,0,0
